Title,User_id,profileName,review/score,review/text
The A.B.C. Murders,A2XTCY5SSI6LQN,B. McGuire,5.0,"Hercule Poirot receives a letter from A.B.C. taunting him that he will be a murder soon, advertising it's location. And there is. Alice Asher, who is a shopkeeper in Andover. Soon Poirot is receiving more letters from the murderer. The next victim is Betty Barnard from Bexhill, and the third is Sir Carmichael Clarke from Churston. Will Poirot, with the help of Captain Hastings, be able to stop this madman (or woman) before he/she gets to Z??Agatha Christie is an absolute genius when it comes to writing murder mysteries. She somehow manages to stump me every time. Sometimes I manage to luckily guess the murderer, but I'm clueless to the why. This isn't because of my own inability to guess the murderer. Trust me I have fairly good success record, no it's Agatha Christie herself. She is such a great author, that has the knack of throwing red herrings in the way and leaving me clueless. This was exactly the case with The ABC Murders.In The ABC Murders she does something unheard of. She gives the point of view from the supposed ""murderer"", and after all is said and done she says ""well maybe that is not the murderer""!! This is clearly the work of someone that is not only a genius crime writer, but knows exactly how to keep her readers hanging off.I have not read a Agatha Christie mystery that I haven't enjoyed and this was the same with The ABC Murders. I listened to this one on audiobook, and I absolutely couldn't wait to the whodunit was solved.My love/hate relationship with Poirot continued on in this mystery. He is SO vain (and actually professes that he has the best moustache ever) and at times can be so mean to Captain Hastings, but oh he is brilliant! I will give him that, he is a smart one, that Hercule Poirot.I absolutely loved The ABC Murders. Unlike a lot of cozy mysteries these can be read as standalone, and without reserve I recommend this one to all cozy readers."
The A.B.C. Murders,A1VJE7X69B7BSZ,D.M,5.0,"Franklin Clarke set it all up, and he almost got away with it. Thanks to Poirot's veteran, detective skills! This book reminds me of the story of Jacob in the bible. How he tried to take his brother's inheritance, but Franklin was deceitful and a murderer! I prefer this book to anybody that loves mysteries and like to be on the edge of their seat. The Nintendo DS even made a video game out of this book so now some one will know that this isn't mysteries bestseller for nothing! Great book I rate this 10 out of 10 and Agatha Christe has proven herself as a great author once again!"
The Accidental,A3F6Q025JV4I80,Chris Clark,3.0,I think Ms Smith employs language well but did not care for or identify with any of the characters. Will not try her again for a while.
The Accidental,A6KXY9EINGJXD,"Melissa A. Hensley ""Melissa Bee""",3.0,"review ""The Accidental"" is a fun-house-mirror of a book with a chapter by chapter shift of first person, stream of consciousness narrative, building a bizarre but engaging tale of deception, self perception, representation, pain, and redemption.At first, I found the internal narative voice of the characters made for tiring reading but grew to appreciate the ability of the author to create such a realistic portrayal of the monkey-mind at work. As the mix of characters interacted the story line became very compelling and gave me the energy to read to the end.This title will not be a match for every reader, but I found it worthwhile to stick with the author's challenging but excellent writing and continue to think about the interesting tale.I would recommend this book for readers who are interested in family relationships, cognitive dissonance and the affect of others on the self."
The Accidental,AGJK7Z2LUF4S4,James Trimble,3.0,Nice little story but at the end of the day all the characters ALL of them are so flawed I just didn't care about them and once I put the book down the characters disappeared from my mind. probably would have worked better as a proper short story
The Accidental,ARGMP5O6TAZN7,Trout Fishing in America,4.0,I really enjoyed the book. Would make a terrific movie with the inter family angst and the intriguing stranger. I enjoy stories that show the same narrative from different points of view.
The Accidental,AMOUCAFH0MKJV,sally tarbox,3.0,"I enjoyed the first 200 pages or so. A mysterious stranger, Amber, turns up at the holiday home of a deeply troubled- albeit ostensibly successful- family. The author writes from the point of view of each character in turn; I found her narratives in the voices of the children particularly compelling.But then I couldn't get to grips with the fuzzy style of ending. Why did the parents turn on Amber to the extent the kids couldn't even say her name? I'd thought she was some sort of angelic being sent to fix things but Mother didn't seem very sorted by the end (or was breaking away from her husband the result?) But what about leaving the kids behind?Felt like a waste of time reading it in light of the ending. But the writing style is undeniably brilliant in parts."
The Adventures of Huckleberry Finn (Courage Literary Classics),A1HBOKIZUKKWIV,Tara,5.0,Classic :) Enough Said...Must Read for all generations. Enjoy Mark Twain at his best! Great Life Lessons Throughout Whole Story...
The Adventures of Huckleberry Finn (Courage Literary Classics),A1Q18JSUAL07V1,"H. H. Huggett ""Hugs -""",5.0,I love it but the book arrived in late February - I had placed the order 6 months earlier! ... the planning for 2013 was long over and as a result Huckleberry Finn could not feature!Hugh Huggett
The Adventures of Huckleberry Finn (Courage Literary Classics),A2TA14NKWYWH2Y,Steven512,5.0,"Not enough good reviews are written about this excellent book, you'll see more written for newer books and that's a shame. This book stands the test of time. You've probably read this in high school, but if that was a long time ago, you should read it again. Not under any pressure to write a book report, you can enjoy this for what it is.I can imaging Mark Twain writing this book in long hand at his desk--the words flowing off his fountain pen. He mastered the southern dialects in which the book is written because he lived with them--he didn't pick them up from TV, movies or radio because there were none of those. He witnessed slavery too and if you read between the lines he has something to say about that."
The Adventures of Huckleberry Finn (Courage Literary Classics),A14G1BUKDHDHAV,Edwin M. Chitwood,5.0,"I hadn't read this since I was in school. I remember it as a great adventure story, but as an adult the irony and social aspects come into play, which make it even better. Amazingly, Mark Twain wrote of his time to those would come after that time. That's not to say it wasn't germane to the era it was authored. Maybe, best of all Huck and Jim's adventure is still that, an adventure for many ages to enjoy."
